,601698.XSHG,600760.XSHG,601166.XSHG,600585.XSHG,600563.XSHG,600588.XSHG,600170.XSHG,300113.XSHE,600482.XSHG,300017.XSHE,600196.XSHG,002250.XSHE,603899.XSHG,601216.XSHG,600900.XSHG,002602.XSHE,002001.XSHE,600118.XSHG,000869.XSHE,002049.XSHE,601077.XSHG,000156.XSHE,300271.XSHE,002422.XSHE,002028.XSHE,002221.XSHE,600811.XSHG,601838.XSHG,002027.XSHE,688029.XSHG,601933.XSHG,600737.XSHG,002958.XSHE,002416.XSHE,601108.XSHG,000778.XSHE,000050.XSHE,300257.XSHE,600011.XSHG,600507.XSHG,601988.XSHG,300630.XSHE,300285.XSHE,600741.XSHG,002074.XSHE,600398.XSHG,600511.XSHG,300002.XSHE,600109.XSHG,600808.XSHG,000728.XSHE,601003.XSHG,600019.XSHG,002739.XSHE,600258.XSHG,002705.XSHE,002038.XSHE,300088.XSHE,600208.XSHG,002601.XSHE,603379.XSHG,300142.XSHE,600999.XSHG,001979.XSHE,300136.XSHE,603000.XSHG,002191.XSHE,002353.XSHE,300166.XSHE,000776.XSHE,300450.XSHE,601288.XSHG,002075.XSHE,603486.XSHG,000629.XSHE,688208.XSHG,000975.XSHE,300253.XSHE,300296.XSHE,000656.XSHE,000559.XSHE,002460.XSHE,600177.XSHG,600260.XSHG,300595.XSHE,603225.XSHG,002558.XSHE,002180.XSHE,300212.XSHE,300122.XSHE,002839.XSHE,603939.XSHG,002385.XSHE,603019.XSHG,300498.XSHE,600928.XSHG,600521.XSHG,601168.XSHG,002155.XSHE,601568.XSHG
2020-09-04,0.05462598387637484,0.057646364175291245,0.01838018167675127,0.06845489049352664,0.06762255743866079,0.05186838102077117,0.011030020697276554,0.13040525346805273,0.1388601895120795,0.1523426519565019,0.09040259384451195,0.2854044771625308,0.2765041904057656,0.3307443772959452,0.17960491153512476,0.05520409908909366,0.1948758857636606,0.09169360360132725,0.21120689969357445,0.07637592409740583,0.011638519631376057,0.03415622790173135,0.03990085206380605,0.163933566178575,0.06172276754928056,0.011853542245019454,0.07320232263977453,0.030282145752628387,0.06757552535053866,0.050964350408080894,0.1728944877399907,0.21050206905838298,0.007930857878900124,0.04474695911903841,0.16075689497154302,0.02239097341643738,0.05431616260202084,0.0770994677513273,0.18169812945675018,0.02794012268062366,0.008077433025475273,0.3270736937434807,0.07432895002821738,0.04676868627570342,0.13651916071982167,0.03634791555527551,0.08510251235325869,0.3423361468393299,0.06056486119886408,0.018540999347569302,0.04140193204216544,0.006016315155297071,0.014420525177484622,0.24309495291486508,0.023429877108926293,0.15223815890999043,0.0332125223116939,0.17974800741158933,0.03292744292064888,0.12680737918412743,0.026410070466844897,0.14888318474090495,0.04960687986755309,0.014522590454164203,0.20367430152869104,0.041337916186984625,0.01760929896962319,0.04999554064560845,0.12992515650814002,0.09939545924076176,0.09516453857755847,0.008077433025475273,0.21884291288400473,0.3576266757284202,0.15949738516253997,0.1789767572848791,0.14815911968001189,0.09581338293832267,0.13495853096882487,0.20954584993732714,0.040565922971889344,0.06556293359103513,0.11379828670742007,0.027926222250039483,0.2514904513719185,0.053654661309205307,0.1159997712972501,0.07201123971638605,0.14824247100419502,0.18587063518517397,0.0037698082545704523,0.09670854975751939,0.04879641854611362,0.05051792774003884,0.08522416395863716,0.008453806255579876,0.09150702250905215,0.04170254438013258,0.050448616617484746,
2020-09-07,0.0667023620988226,0.07586714041212297,0.02282555079137206,0.025293017307829353,0.08662047703387707,0.06414154277331717,0.013609280107019553,0.32206466211408147,0.032167076119329105,0.2499040662601705,0.07230725637299698,0.22358810186662606,0.15287493994746412,0.3670981323259427,0.19352281435040053,0.05401687853000044,0.12100675036282371,0.10456978556866312,0.07991706104995464,0.10320067768183223,0.007216223325613258,0.021607828462939096,0.05910488788612126,0.32905434840517606,0.0916474086154345,0.009044760518530263,0.024668334628678287,0.011488067985807433,0.06051997037133248,0.17804146022304315,0.0632804655679777,0.07917177902999802,0.00867253400522491,0.1521536317512637,0.03064299426909168,0.0046937449882045006,0.015215490615225993,0.07190503623218983,0.25521916240480247,0.014735144176624184,0.011396155764991247,0.22034142803345963,0.17661781661742648,0.026324880011776415,0.18659484956521155,0.024878337817519594,0.06531681021940876,0.4808156111240944,0.1597445236189175,0.059452938337331104,0.02740514087044731,0.006232066741981063,0.030539365796102856,0.47260101010101,0.02908769952285728,0.09725475429528758,0.12890758283387976,0.16324151671986925,0.027258609432729425,0.44274433765958854,0.04422441623653276,0.23165526028515138,0.036549164526502156,0.1133456065746441,0.0706074411946505,0.06497666695564244,0.0468448673278869,0.06548240817010814,0.1323034466967737,0.11417630675848964,0.0566027487803684,0.011396155764991247,0.08107269840216075,0.2860053611527912,0.039271792008874706,0.17863227805417142,0.17751416226585154,0.15214244500856497,0.14405875404651522,0.01961743330618399,0.1304389271475083,0.17157773900717513,0.12210362811475069,0.15351473615604147,0.33105766397412806,0.012985223017948574,0.07547516105034588,0.06911517447082587,0.07617219456054908,0.0681843982593838,0.006366833013853508,0.04890662611622413,0.07782120739366588,0.06281877016624532,0.058937532269633254,0.02023578613111594,0.09687439031049024,0.0495137766189756,0.05691753558128889,
2020-09-08,0.05253789146645462,0.0733771804584323,0.032632968796081976,0.020633176923720006,0.07589106442754683,0.043304228323244286,0.0182894837538048,0.0227112436470841,0.1631784466929488,0.16733344638154232,0.05226578752507956,0.15301010003004992,0.26852549692766453,0.29343848441207043,0.03382201646090535,0.09073565038397559,0.233985671911574,0.07102902117679658,0.0358436510335922,0.2648638936099253,0.012286656724455768,0.005639366994130989,0.04891118574979706,0.11334192217939236,0.18775758030941564,0.1389699436758862,0.027037566241892096,0.015309323482405556,0.13409052698480553,0.03945816532629233,0.04786166007909418,0.24436901227585714,0.026085285589631343,0.045449123159608196,0.026509762946928778,0.010537024590699669,0.15956725945461656,0.0657038076393396,0.4052085259267188,0.005122892372154071,0.007757275364867241,0.0678929052570357,0.290998618648588,0.044928822325956,0.07045601163874068,0.17922351678541568,0.2971812728214171,0.39021739130434785,0.0634135362225412,0.046778142138645215,0.04296521843732088,0.00513787160706592,0.011259619349419263,0.1572452084914401,0.007722478124007277,0.1732046114036746,0.15214458032505868,0.08963583452093221,0.04956075972542083,0.22521387551215177,0.011529419350151933,0.12754803854658256,0.01988250232449234,0.017721282773129995,0.1483016027085061,0.07317025388663051,0.04413981621621148,0.03433525149019424,0.11190185060246227,0.028621018305258247,0.15520042514627264,0.0032118208194126955,0.06929165759702699,0.10219616682165483,0.15638176017788286,0.352082674501942,0.15453404424478,0.12080824334216234,0.19353968011602748,0.00584330253976958,0.026667682568223577,0.15825362675324164,0.026841400691832544,0.09722979167258358,0.1609269847643507,0.03712508436510708,0.11973431298044854,0.05989220355627589,0.5062873558335037,0.07929040562290479,0.012507167119222588,0.16402425439747936,0.17235248331436048,0.035889832003826984,0.010486558699043618,0.00977469500196773,0.18602203457931218,0.1494250810489238,0.04534748269874011,
2020-09-09,0.08277970730717071,0.08946345315785775,0.041773536016560114,0.0703167896202299,0.07287418796946625,0.055201407268808116,0.02273288101494591,0.2261195331636163,0.04868373969980848,0.35915035037737025,0.09098633029737278,0.2618274461435502,0.1613811611746408,0.21672471443374272,0.03574922544752111,0.0923056836477483,0.15515612754075067,0.08782385429174903,0.0865667457645801,0.08683757399695115,0.024488799047619716,0.02814702553844562,0.0568074773391946,0.39239239599677583,0.08507366221514917,0.08796842926444201,0.10553646471745672,0.026162882088447834,0.1450966332143287,0.15961858108084692,0.09383636005571737,0.11156205571313842,0.022508819078995143,0.03710352240327246,0.06406870096030261,0.012105591522268765,0.016337255239706326,0.1699054698329891,0.4321819665076445,0.02069436722047426,0.024401540549117657,0.28440815603069486,0.16119633802007005,0.18934721530770887,0.06326977874085034,0.11353041694981192,0.24042028594593473,0.3809593495377473,0.06202495942945775,0.03775590240099243,0.053013181181405626,0.013260891206762514,0.05010172584284096,0.1189127194357795,0.1210590017247882,0.1476191315499421,0.10775130157324862,0.3012753233246116,0.03453669971500611,0.11811169952328547,0.038461274801091704,0.19980825237745994,0.05139766747514976,0.13766466501364483,0.10337494642693311,0.21584827518802757,0.040068313954142114,0.07302419379060693,0.2315441391370921,0.05604551822991592,0.07889608532441603,0.024401540549117657,0.15943068353112783,0.32021829075469527,0.13212598237688897,0.19254683136521097,0.1563463164085205,0.25822083151188957,0.3290594169836377,0.024699741774987224,0.10775336626399148,0.08687529772921848,0.028821195279899077,0.11883898164041613,0.1964211390308372,0.03312466980570872,0.05227671816328517,0.08875666762441209,0.08278207774628688,0.16660524653528308,0.019521125331641055,0.06076872032158947,0.09835173246122833,0.06853219750862097,0.052325466416536084,0.023841659720510316,0.06912066730864103,0.06004793423970407,0.050702913438429406,
2020-09-10,0.07496844635349631,0.18578118326970472,0.026860734103565598,0.029735094265492944,0.17698990860560107,0.0392845357022973,0.05591367071476037,0.07807934317917936,0.054259156765455674,0.29034360428935435,0.10298203512504839,0.07185648785954105,0.09710527678845715,0.35163548074732287,0.15638153635978766,0.0703265516186037,0.08380623408002279,0.07063856240079491,0.10679869100689388,0.08025489759456107,0.03218646300740636,0.04691562680904263,0.10486297728586252,0.3153786509089617,0.08851495463329931,0.0263822627241772,0.02034665984335553,0.03218646300740636,0.14197225404117036,0.042736562911723244,0.057096436982477336,0.23803835511591678,0.02043610496945434,0.06368497532040751,0.1742276678496525,0.014968368132121032,0.03619672033378709,0.05264432533642226,0.18062887782219025,0.27047882017982205,0.015110376065613579,0.2374472031321961,0.0683588996259628,0.19911439973198025,0.06285773684581639,0.09757643084906896,0.12757718934916037,0.4904589445431029,0.060613319007230375,0.17391691523313074,0.041795475006835545,0.017685759436468856,0.050747683529908175,0.18985395166555546,0.09170854914422163,0.06565382327694874,0.0861518387279186,0.09804109547558285,0.016775785976723565,0.11433475096800924,0.028148502297243392,0.1044276111506593,0.06458753681348596,0.06828501079120147,0.10890037129996596,0.05969351497077722,0.0442099585899893,0.05887216673730793,0.26000309457437504,0.19001363470661362,0.07056725567421464,0.015110376065613579,0.07360610739841605,0.08270780714111839,0.07076948509215464,0.1641512814459662,0.06874656237819984,0.08271659408475174,0.12236291210612453,0.18035181568828582,0.06553277282654253,0.07620364875963953,0.04372677969902281,0.04563336092553535,0.15497283029713046,0.030343987284570127,0.06049617805809321,0.10247535320734316,0.08699743804514685,0.08895397531599239,0.01014704524673838,0.06012461845651208,0.11952631234384212,0.05685131689607721,0.04853057362842593,0.02714342204262507,0.09738173872549427,0.05844638340084706,0.0600052332042616,
2020-09-11,0.08980350205265442,0.08712488471825226,0.016442112230011272,0.035276876755084674,0.05594119204382228,0.06513460507684275,0.2017257419575052,0.3475804263083475,0.043566713380595035,0.504688382104989,0.07630790678517982,0.05732597698894643,0.22800538178870194,0.22566133278082162,0.18785382479342172,0.058370423199177575,0.0860040255276123,0.07152981485541268,0.06457502874679254,0.06102659496533268,0.00961373452941271,0.042587746688281705,0.07870397107714643,0.1632882044083759,0.054948204428496204,0.02668370686805307,0.06537827669270133,0.26272199054255857,0.07055789179764543,0.09289589365792983,0.06944272288158357,0.08979418062605928,0.043438919054371174,0.10960995082420093,0.05335217979931705,0.01575865209178023,0.03836761895968748,0.04299151758939515,0.3542826299937395,0.030681725115757764,0.017332224726816062,0.07342512520531795,0.08048268016376553,0.18666333224137083,0.09608645192824986,0.04177329337889989,0.06808833381754889,0.18826733758292644,0.06079463129694393,0.18384126638478623,0.12427172746830065,0.02458673756223046,0.11096930805662902,0.03996268377819256,0.04495731169406326,0.08219843118165543,0.203908309192181,0.14784599913004576,0.09127679814832221,0.08866998515560505,0.03615861755463434,0.12706543686534472,0.05242081823745614,0.03575640950016277,0.09355461221112706,0.0821079628195905,0.02698511506917274,0.05326701177079463,0.10410593055621896,0.10190778505446983,0.07970687092409684,0.015302847069297703,0.11723157462552249,0.15960872038758833,0.1829021370740857,0.10028527587835605,0.22908380907050968,0.07295462537390898,0.21847627310658796,0.2545746865384402,0.04079591306949626,0.0904339645175784,0.02312184188054301,0.11633960249315024,0.260932446334142,0.01769409033475714,0.05550510553993318,0.08210722866698,0.12875530344597952,0.08458465216865542,0.011846472465962963,0.08110804134000724,0.06852274794047274,0.06349713092826637,0.04931573059328013,0.010401493233885247,0.07698817305304903,0.10188917942613368,0.08085650286845139,
2020-09-14,0.07037341362479188,0.06005076812060177,0.018253879287069515,0.052331547110857767,0.07733904271732443,0.06441447501892919,0.04818885813895058,0.058194997382899495,0.05011638032448428,0.49454632834502116,0.09916800761146623,0.08946470989668842,0.2952536573368126,0.1827785732299206,0.039758746762492074,0.09900707938237228,0.1556971720771001,0.08162886267950469,0.18134036331060566,0.11549970638936279,0.052838592305633314,0.05567684791566781,0.06373407326310201,0.12830924565017343,0.10473399238737964,0.0471827636037722,0.04845689029245869,0.08545480451633354,0.08353928702757271,0.08511127903923736,0.07353168633519924,0.11476019503171492,0.04301356280605011,0.17772293540428358,0.06416219443138149,0.032282563325876645,0.04598821404743169,0.05726018580984582,0.23725303378495058,0.08033643033357472,0.040994640918620824,0.26457332028384184,0.11504816535572078,0.16332390561823373,0.06615515186760094,0.03620709038834521,0.20104578336320225,0.6336283185840708,0.07232414313328953,0.05308189190711844,0.0697164609685393,0.01658692199867776,0.039115989120009784,0.15227911223486443,0.17234030525562535,0.07335512509756359,0.1061060682179828,0.12990910106079906,0.03292596842125736,0.145994703381225,0.14940786490899086,0.08868575056023711,0.027345092473802304,0.03844359126960757,0.11716677340570679,0.209935398388833,0.05045171734998234,0.11549970638936279,0.04987502458477592,0.06391179198528822,0.0802429843124022,0.1047122077240172,0.0711481301785521,0.41785764916184087,0.0961668334112019,0.11939009356380957,0.06959006024993453,0.20093632824235816,0.13404074414516834,0.47808682472332786,0.05546290965766098,0.08127845169856332,0.08040250611354693,0.16648048984799535,0.11100601976185105,0.023623939886145688,0.03425642099912008,0.05280852735814267,0.07127263806236657,0.20614012519765212,0.04730194217364144,0.06498099863123274,0.08125149293574699,0.06728388410033073,0.07790223893400096,0.036573381057285456,0.07543176624081813,0.05748556467882084,0.0712520868024857,
2020-09-15,0.0506892422759719,0.09981515516788832,0.004006632225470578,0.10450894065854141,0.1119714402198755,0.054307945269931816,0.030161416295979973,0.09466798813840067,0.05051870381415736,0.6922806473295072,0.10394968009639739,0.07284176790610547,0.16942227745501418,0.05905330301877075,0.024340374279689023,0.04759704340441941,0.08753069710287585,0.05766610260637805,0.10348560655792531,0.08780744699235872,0.03401976879572424,0.015750716867938844,0.10990272441824933,0.0890444187738322,0.09917541139298672,0.00795065498835175,0.0267666251248846,0.5378572694362167,0.16950733458346487,0.13322091933585756,0.05800292937663006,0.08873659339924739,0.07208045365940104,0.013240422903560891,0.019456976639000437,0.016555019540027593,0.02688380187790671,0.11691581602994995,0.18179596993941108,0.01864532667958528,0.0028737394501500355,0.07132972432713823,0.20003540164621664,0.18993657333557903,0.03420287725191784,0.059956255131327844,0.19298921048238757,0.6374764595103578,0.02141899417747192,0.09078800425498955,0.09364847178362239,0.018007635927974334,0.10744899201627517,0.08854215711246098,0.09212956074213237,0.11320851124283605,0.10281286185207669,0.15810323685906644,0.004581492489428668,0.11209229983307822,0.03442628667682937,0.11967065926390948,0.0255735969809722,0.0034823360702029103,0.15322712010976058,0.12537311270155047,0.056828640715950694,0.1488383152929167,0.2171640689298028,0.1716361191499313,0.0740254185628492,0.0028737394501500355,0.20915800679349333,0.14546085284236304,0.15106635101865257,0.14171297172932354,0.17906893754608522,0.12056981599375874,0.3278010280618343,0.34428691333472244,0.04095400223674542,0.06596290269856056,0.012827178704864158,0.024055458799384186,0.2979945233610748,0.04384035284411505,0.12089857251715191,0.1121694858146908,0.07410619670221918,0.1424796766579974,0.0015800905115419413,0.1081255033668828,0.056697185871623375,0.07798045303040183,0.0457795195969007,0.0018069892301834968,0.1538729579561868,0.13720450744191465,0.07412480149807947,
2020-09-16,0.049423394977173365,0.13760975951969026,0.011100063789540763,0.05435026095139122,0.09055760248932629,0.11300407281482644,0.03111810702704319,0.12800056326361064,0.024636361574039308,0.35700678228150756,0.14090903952992767,0.04398637582922601,0.10996502245763319,0.22062640653840523,0.272656998307189,0.09818059401365078,0.10913262116028379,0.058258298216484344,0.07023000300846242,0.07551945062318112,0.019249920816993896,0.014726861133594645,0.05984317170839802,0.1387003973172474,0.08786562067785211,0.011274531401929312,0.029157454821924614,0.2755217103697133,0.20689226857951312,0.07116750948448711,0.046039042876315,0.06628972575956131,0.027742484845309653,0.15624602052581962,0.07761149782169462,0.008827480175547379,0.08412786898809428,0.05528359224380204,0.0697286017018579,0.08520064121215856,0.01855969767056923,0.08684883098496929,0.09983887338652761,0.09073527701202443,0.06040865664188637,0.07461049463452084,0.22692605491172319,0.3329785057794338,0.06233023501857471,0.0344163161647802,0.028497534253931256,0.023206185840560098,0.03708655834162226,0.06741600906999873,0.08566169985685232,0.08103224437030297,0.04195110014696895,0.07980072088280635,0.11314967194522477,0.10252313691928307,0.0418748967287268,0.07996636258857236,0.017850951381291294,0.01841069625388795,0.1151053007826487,0.04579702374138731,0.14382380486193572,0.10889399109914005,0.14197117332037448,0.030898586185922304,0.18768274726642556,0.019259661201474623,0.19435200792361862,0.10855098485349614,0.06654268181063322,0.15524504903046177,0.2660125584102836,0.05749784122068701,0.2315052062951333,0.12248751354974871,0.044827302613783586,0.12561416166752712,0.02384779771880535,0.026208401140407345,0.08204113867727697,0.025034612963173383,0.07849916723091395,0.1386588415601961,0.056598599313124484,0.08924507355790526,0.015360667669057542,0.08089767329781282,0.067373995357569,0.06438669220292974,0.04332057576027274,0.026500331814930892,0.10136523059725483,0.09142043166036845,0.039564666404187536,
2020-09-17,0.06563623476206397,0.060245502672158474,0.012165810876821247,0.021958298528679674,0.11535622487751507,0.03907184966173682,0.1174994556740186,0.14506446333884482,0.043206444520883285,0.32687485544929096,0.15732392159141698,0.0657433354042179,0.08653078718734263,0.47383445051252443,0.11466688407523903,0.06497544405220249,0.09567010686020097,0.08601873907938437,0.2237319191640539,0.12760835008790813,0.017885256993618356,0.09955331233564127,0.0850761829073159,0.10063228221624089,0.16489585545538452,0.0334384854275884,0.029870860124374524,0.3275888571300433,0.20696154808582834,0.25705292931035006,0.0717406155269633,0.1600628844065171,0.17978669642032108,0.028309234284292703,0.057626950975806474,0.009971099426448216,0.04245222496825955,0.03379924391942679,0.11945784581595759,0.03996728446445925,0.021243794007861364,0.18755830553442962,0.36368640177916234,0.35658619664993063,0.07046580107903772,0.07307074600733415,0.10580549428062692,0.3477129409665295,0.05830891256193551,0.03536356279055596,0.042257139069561245,0.03686728357243791,0.052042014425227004,0.044699895525129395,0.15616593254161515,0.06488821495845741,0.14259629765798304,0.14371757699238902,0.16135076070606452,0.13017349350516297,0.02109811206664256,0.2945290270685738,0.03315544568748429,0.026224974876209905,0.07701849667999883,0.07212001479926064,0.06484260858048997,0.21856323634917346,0.13501122375816654,0.04015131504057467,0.14602493881671166,0.017885256993618356,0.17155574509090432,0.26047549478392795,0.04983080471624249,0.14028986390158146,0.1819759724442928,0.04400604027488685,0.13383015419222882,0.2536793190133408,0.047817981628482095,0.1807672946975569,0.02836706712361214,0.015416506223616221,0.20479549147429196,0.02555265522270261,0.049038147921923264,0.05435465606145686,0.08405137700830374,0.13677820721056186,0.015789671589749445,0.06944849716548723,0.13974403493047835,0.05954134961327033,0.04572591928487201,0.0247162349668809,0.10736645024571656,0.06534200404090718,0.06934298877455877,
2020-09-18,0.07395745245584319,0.07903168354383353,0.004586379838049676,0.07137178219730847,0.17983652564729713,0.13065173274251535,0.029425525883470756,0.04505997795681298,0.02411741538182096,0.132286048847404,0.10087119439623873,0.08016001814291905,0.0965254324548762,0.3825410408381455,0.055181364431218044,0.15866209694032948,0.11111127903940393,0.04407154062542581,0.06268505282720517,0.06291191366563278,0.006735485467476914,0.02202785929411846,0.17657723949991608,0.15472896716599818,0.15949617011216238,0.0978841930329207,0.06742629830057821,0.19051878354203935,0.1071923913891256,0.08644729374142895,0.07285451907781906,0.24193728476857768,0.08755650365318306,0.04318358792345373,0.12003401907752126,0.08691615805675837,0.02904880235788723,0.06404469791317487,0.041661110458987835,0.03078082506196037,0.004387958482509773,0.127449289793186,0.10370160956236972,0.24805267092009864,0.21294413527344658,0.1530582317038003,0.1185185465618017,0.2158989474438357,0.07646473190189608,0.10999473120312334,0.012898454469058553,0.012008752117001305,0.12139489563868867,0.10729929243536879,0.08750296985281653,0.061275340828233195,0.04341840548553711,0.09246003543030147,0.3198052366471987,0.27835231243257763,0.038771249142745504,0.08505623831242388,0.059092273520975715,0.017288105452621466,0.1004122196990574,0.07505027855743153,0.12049996264683768,0.0828612201514243,0.1399500948959879,0.030349588921528205,0.0723347565116914,0.004387958482509773,0.07870530853829094,0.22571719044549246,0.0462729565093514,0.15590722737971824,0.08105532760761179,0.07857384657375867,0.17032100950538098,0.05944643509068898,0.22856590502649227,0.08826396117391024,0.020721124564065073,0.04004226662077704,0.09476538433290178,0.13577754189313435,0.05874620476164591,0.09175040673741133,0.08966582326518534,0.13201331374629677,0.010426000600777393,0.058559524614751085,0.09365378915604682,0.06345367957660085,0.06518581414641447,0.010692250156050588,0.10682907011852644,0.07042838533725214,0.04867873970917598,
2020-09-21,0.07738427611630509,0.11753036665679964,0.017916170966906685,0.0339145872728465,0.10030719030314568,0.12134826826347839,0.034865509407041875,0.32013885941460296,0.04091206700661187,0.1286876134283869,0.0823166411049961,0.07027487451871657,0.12382061192575292,0.10583291584425794,0.08347238736421278,0.05727911542741836,0.1514498356852055,0.0724516300074988,0.06071681550334276,0.06833941051998334,0.047712404015088784,0.04710397410248942,0.08413504216150042,0.06847386612011926,0.08099981880270637,0.051578680110960236,0.14836696079680037,0.09335045870422487,0.334617492993499,0.08207239582689677,0.062194238386408654,0.1783843130370751,0.026918245728180613,0.049836310465255516,0.09351148498557524,0.02132494329678366,0.06394359192655817,0.1368951177313512,0.1006445645180319,0.059804520673401335,0.025439723048238324,0.1372840040365418,0.09040855452755907,0.08754948949118718,0.08005275373229176,0.07017213953342492,0.09253294020114991,0.38533456275339384,0.18430074800127078,0.0660819949091612,0.13063326874296535,0.024668598892716918,0.085829372896365,0.14703257676303833,0.1346742247358507,0.07999177517972972,0.05852115012794636,0.10801463377539451,0.16701688558605718,0.08100937979474115,0.05242546210924599,0.06724489135630246,0.10933444613485449,0.03713873881897561,0.12363681543288234,0.08889012930578857,0.04334041050226537,0.0775444489983322,0.17079731840794735,0.07078096006812114,0.10832187418492553,0.016877040734420683,0.08172367747207442,0.29062892952198716,0.12286809808339948,0.12727216583367257,0.07739519420300935,0.10340771778539935,0.13311193032630603,0.05696917336497713,0.12300275073739649,0.10950637744280184,0.02405926554162185,0.05376871672785025,0.1079666413459801,0.0396181500538436,0.07553695054465255,0.06937352756039748,0.09977483305371806,0.10684996781085707,0.02299429385988762,0.11923353897556353,0.07402976376193952,0.07791477771340641,0.03366484804959735,0.0325088060264661,0.06764735815037161,0.05964129840158287,0.048325861820049075,
2020-09-22,0.06673341618742931,0.30297108535296735,0.02692683314027261,0.052897750557488354,0.08797846832557242,0.04988992587492554,0.039616152896970916,0.08207950585999367,0.04845901464350323,0.3113264303604068,0.08515085882483858,0.06537728319387785,0.12331971125488078,0.27131985928220426,0.052753668169455294,0.08393341864750795,0.0711677998596551,0.1192463644345351,0.06636333522707787,0.07396745169783138,0.016986037531281133,0.036772958020826405,0.08033480439674802,0.09797713825203025,0.07662019675140892,0.012612571237705393,0.05373984299258503,0.06357250278167825,0.1177928125917376,0.0477009988380204,0.04377471350782277,0.17976321211744123,0.05131951794727988,0.01352690406896382,0.10498537727285698,0.02198057046933084,0.02759542853793937,0.03586648269326221,0.16797743954739375,0.027271936654964975,0.01114491603595403,0.12432723286255143,0.17570610477225349,0.10820856845334394,0.040346844200189,0.06619438481731098,0.242779296021144,0.3974715946203302,0.20863785279817137,0.08535043984458109,0.09044041173173716,0.01016524553078648,0.09907226190438927,0.07133033876505103,0.09275766016713091,0.04760564395616538,0.027620518498455676,0.11609743774143645,0.1742749702545138,0.11121312361456032,0.04182452152378873,0.06084509897306119,0.0596003948586376,0.023546264301729968,0.1020084555415524,0.06541687050905923,0.0561405541930185,0.07577316814124878,0.14435187976785524,0.13378477939296984,0.10879264428893358,0.01114491603595403,0.2313581004559394,0.30623376612042225,0.1730457861724584,0.18692445408609135,0.0797092438870798,0.0709615898025407,0.14858086992517258,0.056013796769262436,0.032993752566448986,0.12862438676250265,0.025599799769202614,0.037735333939578064,0.10212512995208997,0.031096757645783527,0.033394284545202456,0.07354160235083425,0.11699379125667425,0.1042515288560072,0.008856196872211525,0.08459573593153648,0.10901566456739196,0.047986092992723675,0.0543417726979401,0.04176182360670322,0.09467319459398069,0.026948421880500794,0.04799383142619364,
2020-09-23,0.09446987947651216,0.11941013342950542,0.03644862801630941,0.05054289095096055,0.07911422892262206,0.04825106431584078,0.08774554975207752,0.08978159491524162,0.0707795344553262,0.06775608329750156,0.08804795501776287,0.14533189510137678,0.10495234847813814,0.3210884203524499,0.07820859658400262,0.060994483218313356,0.1143344933166272,0.09847634964840243,0.03829295500997463,0.062082180240804793,0.052810368530223833,0.02953274771169522,0.06608464605575555,0.09960412492805239,0.09909408532173634,0.019259344093085197,0.06458266534273709,0.08780061195227695,0.07935774341606315,0.1949433693576509,0.07844140766388734,0.13106959824792191,0.051495162844231404,0.025848021936249205,0.19628590302762117,0.026546942841305664,0.05312561500004143,0.06740676066727828,0.1024797708848892,0.03063018994775454,0.0264091096572568,0.2542199683471066,0.10017167921654274,0.24714011450121506,0.08863979303682738,0.06646684549320223,0.09374605537882895,0.2688485007950953,0.1253938197176178,0.0712849811023115,0.1990410618086261,0.019830979755883275,0.04564032869840877,0.050748444850199644,0.04901703172956063,0.1169642586680053,0.0521338881454815,0.15738896117533685,0.11925039973994465,0.11840654646564072,0.02870685474755129,0.08234100242483833,0.0971297050229474,0.028943396402610167,0.06824102914581834,0.04879781989354066,0.03548285561392745,0.04580457420239539,0.151040176691411,0.13923690894168753,0.09143080843817494,0.0299401334014715,0.16793622514731765,0.09281090125753177,0.05404470074004572,0.1637809692517668,0.08196599039166994,0.03611934428267658,0.24057755576440604,0.030956520265828943,0.05915267011400628,0.10992951477954326,0.030062317961655875,0.027898320156915606,0.22961439922773336,0.06153258686860051,0.060119670524521766,0.07862397288948801,0.13375714611248188,0.1555993850391219,0.05212953009446297,0.11665747285916353,0.0973351309812074,0.04636052098322447,0.056523503622448075,0.05879211923601154,0.08116068843081949,0.11419319011185279,0.04686513160291529,
